Data,Comarcacodi,Comarca,Sexecodi,Sexedescripcio,Test,Numcasos,Provincia
2020-11-16,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,96,Barcelona
2020-11-16,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,5,Barcelona
2020-11-16,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,39,Barcelona
2020-11-16,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,27,Barcelona
2020-11-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,43,Barcelona
2020-11-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,53,Barcelona
2020-11-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-11-16,42.0,MOIANÈS,0.0,Home,Positiu PCR,6,Barcelona
2020-11-16,42.0,MOIANÈS,1.0,Dona,Positiu PCR,3,Barcelona
2020-11-16,42.0,MOIANÈS,1.0,Dona,Positiu TAR,1,Barcelona
2020-12-16,1.0,ALT CAMP,0.0,Home,Positiu PCR,2,Tarragona
2020-12-16,1.0,ALT CAMP,0.0,Home,Positiu TAR,3,Tarragona
2020-12-16,1.0,ALT CAMP,1.0,Dona,Positiu PCR,4,Tarragona
2020-12-16,1.0,ALT CAMP,1.0,Dona,Positiu TAR,3,Tarragona
2020-12-16,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,13,Girona
2020-12-16,2.0,ALT EMPORDA,0.0,Home,Positiu TAR,19,Girona
2020-12-16,2.0,ALT EMPORDA,0.0,Home,Positiu per Test Ràpid,2,Girona
2020-12-16,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,17,Girona
2020-12-16,2.0,ALT EMPORDA,1.0,Dona,Positiu TAR,27,Girona
2020-12-16,2.0,ALT EMPORDA,1.0,Dona,Positiu per Test Ràpid,1,Girona
2020-12-16,3.0,ALT PENEDES,0.0,Home,PCR probable,1,Barcelona
2020-12-16,3.0,ALT PENEDES,0.0,Home,Positiu PCR,6,Barcelona
2020-12-16,3.0,ALT PENEDES,0.0,Home,Positiu TAR,6,Barcelona
2020-12-16,3.0,ALT PENEDES,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-16,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,11,Barcelona
2020-12-16,3.0,ALT PENEDES,1.0,Dona,Positiu TAR,8,Barcelona
2020-12-16,4.0,ALT URGELL,0.0,Home,Positiu PCR,6,Lleida
2020-12-16,6.0,ANOIA,0.0,Home,Positiu PCR,7,Barcelona
2020-12-16,6.0,ANOIA,0.0,Home,Positiu TAR,9,Barcelona
2020-12-16,6.0,ANOIA,0.0,Home,Positiu per Test Ràpid,5,Barcelona
2020-12-16,6.0,ANOIA,1.0,Dona,Positiu PCR,5,Barcelona
2020-12-16,6.0,ANOIA,1.0,Dona,Positiu TAR,11,Barcelona
2020-12-16,6.0,ANOIA,1.0,Dona,Positiu per Test Ràpid,2,Barcelona
2020-12-16,7.0,BAGES,0.0,Home,Positiu PCR,17,Barcelona
2020-12-16,7.0,BAGES,0.0,Home,Positiu TAR,7,Barcelona
2020-12-16,7.0,BAGES,1.0,Dona,Positiu PCR,12,Barcelona
2020-12-16,7.0,BAGES,1.0,Dona,Positiu TAR,11,Barcelona
2020-12-16,7.0,BAGES,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-12-16,8.0,BAIX CAMP,0.0,Home,Positiu PCR,21,Tarragona
2020-12-16,8.0,BAIX CAMP,0.0,Home,Positiu TAR,8,Tarragona
2020-12-16,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,20,Tarragona
2020-12-16,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,7,Tarragona
2020-12-16,8.0,BAIX CAMP,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-12-16,8.0,BAIX CAMP,1.0,Dona,Positiu per Test Ràpid,1,Tarragona
2020-12-16,9.0,BAIX EBRE,0.0,Home,Positiu PCR,7,Tarragona
2020-12-16,9.0,BAIX EBRE,0.0,Home,Positiu TAR,2,Tarragona
2020-12-16,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,3,Tarragona
2020-12-16,9.0,BAIX EBRE,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-12-16,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,23,Girona
2020-12-16,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,8,Girona
2020-12-16,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,54,Girona
2020-12-16,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,10,Girona
2020-12-16,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,3,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,54,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,42,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,6,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,6,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,60,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,43,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,6,Barcelona
2020-12-16,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-12-16,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,8,Tarragona
2020-12-16,12.0,BAIX PENEDES,0.0,Home,Positiu TAR,9,Tarragona
2020-12-16,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,4,Tarragona
2020-12-16,12.0,BAIX PENEDES,1.0,Dona,Positiu TAR,7,Tarragona
2020-12-16,13.0,BARCELONES,0.0,Home,PCR probable,2,Barcelona
2020-12-16,13.0,BARCELONES,0.0,Home,Positiu PCR,112,Barcelona
2020-12-16,13.0,BARCELONES,0.0,Home,Positiu TAR,169,Barcelona
2020-12-16,13.0,BARCELONES,0.0,Home,Positiu per ELISA,9,Barcelona
2020-12-16,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-12-16,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2020-12-16,13.0,BARCELONES,1.0,Dona,Positiu PCR,122,Barcelona
2020-12-16,13.0,BARCELONES,1.0,Dona,Positiu TAR,165,Barcelona
2020-12-16,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,14,Barcelona
2020-12-16,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,2,Barcelona
2020-12-16,14.0,BERGUEDA,0.0,Home,Positiu PCR,2,Lleida
2020-12-16,14.0,BERGUEDA,0.0,Home,Positiu TAR,2,Lleida
2020-12-16,14.0,BERGUEDA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-16,15.0,CERDANYA,0.0,Home,Positiu PCR,10,Lleida
2020-12-16,15.0,CERDANYA,0.0,Home,Positiu TAR,20,Lleida
2020-12-16,15.0,CERDANYA,1.0,Dona,Positiu PCR,9,Lleida
2020-12-16,15.0,CERDANYA,1.0,Dona,Positiu TAR,13,Lleida
2020-12-16,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,2,Tarragona
2020-12-16,16.0,CONCA DE BARBERA,0.0,Home,Positiu TAR,2,Tarragona
2020-12-16,16.0,CONCA DE BARBERA,1.0,Dona,PCR probable,1,Tarragona
2020-12-16,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,1,Tarragona
2020-12-16,17.0,GARRAF,0.0,Home,Positiu PCR,4,Barcelona
2020-12-16,17.0,GARRAF,0.0,Home,Positiu TAR,3,Barcelona
2020-12-16,17.0,GARRAF,1.0,Dona,Positiu PCR,5,Barcelona
2020-12-16,17.0,GARRAF,1.0,Dona,Positiu TAR,7,Barcelona
2020-12-16,17.0,GARRAF,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-12-16,18.0,GARRIGUES,0.0,Home,Positiu PCR,1,Lleida
2020-12-16,19.0,GARROTXA,0.0,Home,Positiu PCR,2,Girona
2020-12-16,19.0,GARROTXA,0.0,Home,Positiu TAR,7,Girona
2020-12-16,19.0,GARROTXA,1.0,Dona,Positiu PCR,1,Girona
2020-12-16,19.0,GARROTXA,1.0,Dona,Positiu TAR,6,Girona
2020-12-16,20.0,GIRONES,0.0,Home,Positiu PCR,11,Girona
2020-12-16,20.0,GIRONES,0.0,Home,Positiu TAR,23,Girona
2020-12-16,20.0,GIRONES,0.0,Home,Positiu per ELISA,1,Girona
2020-12-16,20.0,GIRONES,1.0,Dona,Positiu PCR,16,Girona
2020-12-16,20.0,GIRONES,1.0,Dona,Positiu TAR,36,Girona
2020-12-16,21.0,MARESME,0.0,Home,Positiu PCR,12,Barcelona
2020-12-16,21.0,MARESME,0.0,Home,Positiu TAR,32,Barcelona
2020-12-16,21.0,MARESME,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-16,21.0,MARESME,1.0,Dona,Positiu PCR,22,Barcelona
2020-12-16,21.0,MARESME,1.0,Dona,Positiu TAR,39,Barcelona
2020-12-16,22.0,MONTSIA,0.0,Home,Positiu TAR,3,Tarragona
2020-12-16,22.0,MONTSIA,1.0,Dona,Positiu PCR,3,Tarragona
2020-12-16,22.0,MONTSIA,1.0,Dona,Positiu TAR,2,Tarragona
2020-12-16,22.0,MONTSIA,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-12-16,23.0,NOGUERA,0.0,Home,Positiu PCR,1,Lleida
2020-12-16,23.0,NOGUERA,0.0,Home,Positiu TAR,1,Lleida
2020-12-16,23.0,NOGUERA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-16,24.0,OSONA,0.0,Home,Positiu PCR,2,Girona
2020-12-16,24.0,OSONA,0.0,Home,Positiu TAR,14,Girona
2020-12-16,24.0,OSONA,0.0,Home,Positiu per Test Ràpid,12,Girona
2020-12-16,24.0,OSONA,1.0,Dona,Positiu PCR,8,Girona
2020-12-16,24.0,OSONA,1.0,Dona,Positiu TAR,25,Girona
2020-12-16,24.0,OSONA,1.0,Dona,Positiu per Test Ràpid,21,Girona
2020-12-16,25.0,PALLARS JUSSA,0.0,Home,Positiu PCR,1,Lleida
2020-12-16,25.0,PALLARS JUSSA,1.0,Dona,PCR probable,1,Lleida
2020-12-16,25.0,PALLARS JUSSA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-16,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,7,Lleida
2020-12-16,27.0,PLA D'URGELL,0.0,Home,Positiu TAR,10,Lleida
2020-12-16,27.0,PLA D'URGELL,0.0,Home,Positiu per Test Ràpid,1,Lleida
2020-12-16,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,4,Lleida
2020-12-16,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,3,Lleida
2020-12-16,28.0,PLA DE L'ESTANY,0.0,Home,Positiu PCR,6,Girona
2020-12-16,28.0,PLA DE L'ESTANY,0.0,Home,Positiu TAR,8,Girona
2020-12-16,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu PCR,1,Girona
2020-12-16,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,10,Girona
2020-12-16,29.0,PRIORAT,0.0,Home,Positiu PCR,2,Tarragona
2020-12-16,29.0,PRIORAT,0.0,Home,Positiu TAR,1,Tarragona
2020-12-16,29.0,PRIORAT,1.0,Dona,Positiu TAR,1,Tarragona
2020-12-16,30.0,RIBERA D'EBRE,1.0,Dona,Positiu PCR,1,Tarragona
2020-12-16,30.0,RIBERA D'EBRE,1.0,Dona,Positiu TAR,1,Tarragona
2020-12-16,31.0,RIPOLLES,0.0,Home,Positiu PCR,4,Girona
2020-12-16,31.0,RIPOLLES,0.0,Home,Positiu TAR,19,Girona
2020-12-16,31.0,RIPOLLES,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-12-16,31.0,RIPOLLES,1.0,Dona,Positiu PCR,6,Girona
2020-12-16,31.0,RIPOLLES,1.0,Dona,Positiu TAR,15,Girona
2020-12-16,31.0,RIPOLLES,1.0,Dona,Positiu per ELISA,1,Girona
2020-12-16,32.0,SEGARRA,0.0,Home,Positiu PCR,1,Lleida
2020-12-16,32.0,SEGARRA,0.0,Home,Positiu TAR,1,Lleida
2020-12-16,32.0,SEGARRA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-16,32.0,SEGARRA,1.0,Dona,Positiu TAR,3,Lleida
2020-12-16,33.0,SEGRIA,0.0,Home,Positiu PCR,9,Lleida
2020-12-16,33.0,SEGRIA,0.0,Home,Positiu TAR,9,Lleida
2020-12-16,33.0,SEGRIA,1.0,Dona,Positiu PCR,11,Lleida
2020-12-16,33.0,SEGRIA,1.0,Dona,Positiu TAR,17,Lleida
2020-12-16,33.0,SEGRIA,1.0,Dona,Positiu per ELISA,1,Lleida
2020-12-16,34.0,SELVA,0.0,Home,Positiu PCR,7,Barcelona
2020-12-16,34.0,SELVA,0.0,Home,Positiu TAR,10,Barcelona
2020-12-16,34.0,SELVA,1.0,Dona,Positiu PCR,9,Barcelona
2020-12-16,34.0,SELVA,1.0,Dona,Positiu TAR,9,Barcelona
2020-12-16,36.0,TARRAGONES,0.0,Home,Positiu PCR,11,Tarragona
2020-12-16,36.0,TARRAGONES,0.0,Home,Positiu TAR,26,Tarragona
2020-12-16,36.0,TARRAGONES,1.0,Dona,Positiu PCR,9,Tarragona
2020-12-16,36.0,TARRAGONES,1.0,Dona,Positiu TAR,22,Tarragona
2020-12-16,37.0,TERRA ALTA,0.0,Home,Positiu TAR,4,Tarragona
2020-12-16,37.0,TERRA ALTA,1.0,Dona,Positiu TAR,3,Tarragona
2020-12-16,38.0,URGELL,0.0,Home,Positiu PCR,2,Lleida
2020-12-16,38.0,URGELL,0.0,Home,Positiu TAR,1,Lleida
2020-12-16,38.0,URGELL,1.0,Dona,Positiu PCR,3,Lleida
2020-12-16,38.0,URGELL,1.0,Dona,Positiu TAR,3,Lleida
2020-12-16,39.0,VALL D'ARAN,0.0,Home,Positiu PCR,1,Lleida
2020-12-16,39.0,VALL D'ARAN,0.0,Home,Positiu TAR,4,Lleida
2020-12-16,39.0,VALL D'ARAN,0.0,Home,Positiu per ELISA,1,Lleida
2020-12-16,39.0,VALL D'ARAN,1.0,Dona,Positiu PCR,1,Lleida
2020-12-16,39.0,VALL D'ARAN,1.0,Dona,Positiu TAR,3,Lleida
2020-12-16,39.0,VALL D'ARAN,1.0,Dona,Positiu per ELISA,1,Lleida
2020-12-16,40.0,VALLES OCCIDENTAL,0.0,Home,Epidemiològic,1,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,45,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,71,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,45,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,69,Barcelona
2020-12-16,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,25,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,32,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,22,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,25,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,3,Barcelona
2020-12-16,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-12-16,42.0,MOIANÈS,0.0,Home,Positiu TAR,1,Barcelona
2021-01-17,1.0,ALT CAMP,0.0,Home,Positiu PCR,1,Tarragona
2021-01-17,1.0,ALT CAMP,0.0,Home,Positiu TAR,2,Tarragona
2021-01-17,1.0,ALT CAMP,1.0,Dona,Positiu TAR,3,Tarragona
2021-01-17,2.0,ALT EMPORDA,0.0,Home,PCR probable,1,Girona
2021-01-17,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,6,Girona
2021-01-17,2.0,ALT EMPORDA,0.0,Home,Positiu TAR,5,Girona
2021-01-17,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,3,Girona
2021-01-17,2.0,ALT EMPORDA,1.0,Dona,Positiu TAR,12,Girona
2021-01-17,3.0,ALT PENEDES,0.0,Home,Positiu PCR,4,Barcelona
2021-01-17,3.0,ALT PENEDES,0.0,Home,Positiu TAR,4,Barcelona
2021-01-17,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,8,Barcelona
2021-01-17,3.0,ALT PENEDES,1.0,Dona,Positiu TAR,5,Barcelona
2021-01-17,6.0,ANOIA,0.0,Home,Positiu PCR,5,Barcelona
2021-01-17,6.0,ANOIA,0.0,Home,Positiu TAR,6,Barcelona
2021-01-17,6.0,ANOIA,1.0,Dona,Positiu PCR,7,Barcelona
2021-01-17,6.0,ANOIA,1.0,Dona,Positiu TAR,3,Barcelona
2021-01-17,7.0,BAGES,0.0,Home,Positiu PCR,6,Barcelona
2021-01-17,7.0,BAGES,0.0,Home,Positiu TAR,7,Barcelona
2021-01-17,7.0,BAGES,1.0,Dona,Positiu PCR,9,Barcelona
2021-01-17,7.0,BAGES,1.0,Dona,Positiu TAR,6,Barcelona
2021-01-17,8.0,BAIX CAMP,0.0,Home,Positiu PCR,12,Tarragona
2021-01-17,8.0,BAIX CAMP,0.0,Home,Positiu TAR,15,Tarragona
2021-01-17,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,17,Tarragona
2021-01-17,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,12,Tarragona
2021-01-17,9.0,BAIX EBRE,0.0,Home,Positiu PCR,5,Tarragona
2021-01-17,9.0,BAIX EBRE,0.0,Home,Positiu TAR,12,Tarragona
2021-01-17,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,3,Tarragona
2021-01-17,9.0,BAIX EBRE,1.0,Dona,Positiu TAR,6,Tarragona
2021-01-17,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,5,Girona
2021-01-17,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,4,Girona
2021-01-17,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,6,Girona
2021-01-17,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,3,Girona
2021-01-17,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,1,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,15,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,57,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,2,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,25,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,51,Barcelona
2021-01-17,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-01-17,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,4,Tarragona
2021-01-17,12.0,BAIX PENEDES,0.0,Home,Positiu TAR,5,Tarragona
2021-01-17,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,1,Tarragona
2021-01-17,12.0,BAIX PENEDES,1.0,Dona,Positiu TAR,13,Tarragona
2021-01-17,13.0,BARCELONES,0.0,Home,Positiu PCR,80,Barcelona
2021-01-17,13.0,BARCELONES,0.0,Home,Positiu TAR,87,Barcelona
2021-01-17,13.0,BARCELONES,0.0,Home,Positiu per ELISA,7,Barcelona
2021-01-17,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-01-17,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2021-01-17,13.0,BARCELONES,1.0,Dona,Positiu PCR,84,Barcelona
2021-01-17,13.0,BARCELONES,1.0,Dona,Positiu TAR,90,Barcelona
2021-01-17,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,9,Barcelona
2021-01-17,14.0,BERGUEDA,0.0,Home,Positiu TAR,2,Lleida
2021-01-17,15.0,CERDANYA,0.0,Home,Positiu PCR,1,Lleida
2021-01-17,15.0,CERDANYA,1.0,Dona,Positiu PCR,1,Lleida
2021-01-17,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,1,Tarragona
2021-01-17,16.0,CONCA DE BARBERA,0.0,Home,Positiu TAR,1,Tarragona
2021-01-17,16.0,CONCA DE BARBERA,1.0,Dona,Positiu PCR,1,Tarragona
2021-01-17,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,3,Tarragona
2021-01-17,17.0,GARRAF,0.0,Home,Positiu PCR,5,Barcelona
2021-01-17,17.0,GARRAF,0.0,Home,Positiu TAR,5,Barcelona
2021-01-17,17.0,GARRAF,1.0,Dona,Positiu PCR,4,Barcelona
2021-01-17,17.0,GARRAF,1.0,Dona,Positiu TAR,7,Barcelona
2021-01-17,18.0,GARRIGUES,1.0,Dona,Positiu PCR,5,Lleida
2021-01-17,18.0,GARRIGUES,1.0,Dona,Positiu TAR,5,Lleida
2021-01-17,19.0,GARROTXA,0.0,Home,Positiu PCR,1,Girona
2021-01-17,19.0,GARROTXA,0.0,Home,Positiu TAR,8,Girona
2021-01-17,19.0,GARROTXA,1.0,Dona,Positiu PCR,3,Girona
2021-01-17,19.0,GARROTXA,1.0,Dona,Positiu TAR,5,Girona
2021-01-17,20.0,GIRONES,0.0,Home,Positiu PCR,1,Girona
2021-01-17,20.0,GIRONES,0.0,Home,Positiu TAR,10,Girona
2021-01-17,20.0,GIRONES,1.0,Dona,Positiu PCR,2,Girona
2021-01-17,20.0,GIRONES,1.0,Dona,Positiu TAR,10,Girona
2021-01-17,21.0,MARESME,0.0,Home,Positiu PCR,26,Barcelona
2021-01-17,21.0,MARESME,0.0,Home,Positiu TAR,35,Barcelona
2021-01-17,21.0,MARESME,0.0,Home,Positiu per ELISA,1,Barcelona
2021-01-17,21.0,MARESME,1.0,Dona,PCR probable,4,Barcelona
2021-01-17,21.0,MARESME,1.0,Dona,Positiu PCR,42,Barcelona
2021-01-17,21.0,MARESME,1.0,Dona,Positiu TAR,34,Barcelona
2021-01-17,21.0,MARESME,1.0,Dona,Positiu per ELISA,2,Barcelona
2021-01-17,22.0,MONTSIA,0.0,Home,Positiu PCR,2,Tarragona
2021-01-17,22.0,MONTSIA,0.0,Home,Positiu TAR,17,Tarragona
2021-01-17,22.0,MONTSIA,1.0,Dona,Positiu PCR,7,Tarragona
2021-01-17,22.0,MONTSIA,1.0,Dona,Positiu TAR,24,Tarragona
2021-01-17,23.0,NOGUERA,0.0,Home,Positiu TAR,1,Lleida
2021-01-17,23.0,NOGUERA,1.0,Dona,Positiu PCR,1,Lleida
2021-01-17,23.0,NOGUERA,1.0,Dona,Positiu TAR,2,Lleida
2021-01-17,24.0,OSONA,0.0,Home,Positiu PCR,1,Girona
2021-01-17,24.0,OSONA,0.0,Home,Positiu TAR,8,Girona
2021-01-17,24.0,OSONA,1.0,Dona,Positiu PCR,1,Girona
2021-01-17,24.0,OSONA,1.0,Dona,Positiu TAR,9,Girona
2021-01-17,25.0,PALLARS JUSSA,1.0,Dona,Positiu TAR,1,Lleida
2021-01-17,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,1,Lleida
2021-01-17,27.0,PLA D'URGELL,0.0,Home,Positiu TAR,3,Lleida
2021-01-17,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,4,Lleida
2021-01-17,28.0,PLA DE L'ESTANY,0.0,Home,Positiu PCR,1,Girona
2021-01-17,28.0,PLA DE L'ESTANY,0.0,Home,Positiu TAR,3,Girona
2021-01-17,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,2,Girona
2021-01-17,30.0,RIBERA D'EBRE,1.0,Dona,Positiu PCR,1,Tarragona
2021-01-17,30.0,RIBERA D'EBRE,1.0,Dona,Positiu TAR,1,Tarragona
2021-01-17,31.0,RIPOLLES,0.0,Home,Positiu PCR,1,Girona
2021-01-17,31.0,RIPOLLES,1.0,Dona,Positiu PCR,1,Girona
2021-01-17,31.0,RIPOLLES,1.0,Dona,Positiu TAR,3,Girona
2021-01-17,32.0,SEGARRA,0.0,Home,Positiu PCR,1,Lleida
2021-01-17,32.0,SEGARRA,1.0,Dona,Positiu TAR,2,Lleida
2021-01-17,33.0,SEGRIA,0.0,Home,Epidemiològic,1,Lleida
2021-01-17,33.0,SEGRIA,0.0,Home,Positiu PCR,4,Lleida
2021-01-17,33.0,SEGRIA,0.0,Home,Positiu TAR,19,Lleida
2021-01-17,33.0,SEGRIA,1.0,Dona,Positiu PCR,4,Lleida
2021-01-17,33.0,SEGRIA,1.0,Dona,Positiu TAR,20,Lleida
2021-01-17,34.0,SELVA,0.0,Home,Positiu PCR,9,Barcelona
2021-01-17,34.0,SELVA,0.0,Home,Positiu TAR,12,Barcelona
2021-01-17,34.0,SELVA,1.0,Dona,Positiu PCR,3,Barcelona
2021-01-17,34.0,SELVA,1.0,Dona,Positiu TAR,11,Barcelona
2021-01-17,34.0,SELVA,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-01-17,34.0,SELVA,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2021-01-17,35.0,SOLSONES,1.0,Dona,Positiu PCR,1,Lleida
2021-01-17,36.0,TARRAGONES,0.0,Home,Positiu PCR,9,Tarragona
2021-01-17,36.0,TARRAGONES,0.0,Home,Positiu TAR,11,Tarragona
2021-01-17,36.0,TARRAGONES,1.0,Dona,Positiu PCR,10,Tarragona
2021-01-17,36.0,TARRAGONES,1.0,Dona,Positiu TAR,17,Tarragona
2021-01-17,38.0,URGELL,0.0,Home,Positiu PCR,6,Lleida
2021-01-17,38.0,URGELL,0.0,Home,Positiu TAR,6,Lleida
2021-01-17,38.0,URGELL,1.0,Dona,Positiu PCR,1,Lleida
2021-01-17,38.0,URGELL,1.0,Dona,Positiu TAR,6,Lleida
2021-01-17,39.0,VALL D'ARAN,0.0,Home,Positiu PCR,1,Lleida
2021-01-17,39.0,VALL D'ARAN,0.0,Home,Positiu TAR,9,Lleida
2021-01-17,39.0,VALL D'ARAN,0.0,Home,Positiu per ELISA,2,Lleida
2021-01-17,39.0,VALL D'ARAN,1.0,Dona,Positiu PCR,2,Lleida
2021-01-17,39.0,VALL D'ARAN,1.0,Dona,Positiu TAR,10,Lleida
2021-01-17,39.0,VALL D'ARAN,1.0,Dona,Positiu per ELISA,2,Lleida
2021-01-17,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,56,Barcelona
2021-01-17,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,41,Barcelona
2021-01-17,40.0,VALLES OCCIDENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2021-01-17,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,54,Barcelona
2021-01-17,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,45,Barcelona
2021-01-17,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-01-17,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,28,Barcelona
2021-01-17,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,13,Barcelona
2021-01-17,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,19,Barcelona
